SolutionID,VehicleID,NumCustomers,NumStations,TravelTime,ServiceTime,ChargeTime,WaitTime,ActiveWorkload_A,TotalTime_H,Variant,Instance,Seed
31,12,8,2,227.26,0.0,0.0,0.0,227.26,227.26,FULL,r111_21,8
31,0,7,0,211.7,0.0,0.0,0.0,211.7,211.7,FULL,r111_21,8
31,0,6,1,184.34,0.0,0.0,0.0,184.34,184.34,FULL,r111_21,8
32,0,10,1,224.0,0.0,0.0,0.0,224.0,224.0,FULL,r111_21,8
32,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
32,0,9,1,194.76,0.0,0.0,0.0,194.76,194.76,FULL,r111_21,8
32,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
32,0,9,2,214.06,0.0,0.0,0.0,214.06,214.06,FULL,r111_21,8
32,0,8,2,224.43,0.0,0.0,0.0,224.43,224.43,FULL,r111_21,8
32,12,8,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
32,0,11,0,207.59,0.0,0.0,0.0,207.59,207.59,FULL,r111_21,8
32,10,9,1,222.02,0.0,0.0,0.0,222.02,222.02,FULL,r111_21,8
32,12,8,2,227.26,0.0,0.0,0.0,227.26,227.26,FULL,r111_21,8
32,0,7,0,204.78,0.0,0.0,0.0,204.78,204.78,FULL,r111_21,8
32,0,6,1,184.34,0.0,0.0,0.0,184.34,184.34,FULL,r111_21,8
33,0,10,1,224.0,0.0,0.0,0.0,224.0,224.0,FULL,r111_21,8
33,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
33,0,8,1,167.28,0.0,0.0,0.0,167.28,167.28,FULL,r111_21,8
33,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
33,0,9,2,214.06,0.0,0.0,0.0,214.06,214.06,FULL,r111_21,8
33,0,9,2,228.78,0.0,0.0,0.0,228.78,228.78,FULL,r111_21,8
33,12,8,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
33,0,11,0,207.59,0.0,0.0,0.0,207.59,207.59,FULL,r111_21,8
33,10,9,1,222.02,0.0,0.0,0.0,222.02,222.02,FULL,r111_21,8
33,12,8,2,227.26,0.0,0.0,0.0,227.26,227.26,FULL,r111_21,8
33,0,7,0,211.7,0.0,0.0,0.0,211.7,211.7,FULL,r111_21,8
33,0,6,1,184.34,0.0,0.0,0.0,184.34,184.34,FULL,r111_21,8
34,3,7,2,221.96,0.0,0.0,0.0,221.96,221.96,FULL,r111_21,8
34,12,9,3,203.9,0.0,0.0,0.0,203.9,203.9,FULL,r111_21,8
34,0,9,1,212.68,0.0,0.0,0.0,212.68,212.68,FULL,r111_21,8
34,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
34,0,9,2,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
34,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
34,0,8,2,210.75,0.0,0.0,0.0,210.75,210.75,FULL,r111_21,8
34,0,8,1,218.7,0.0,0.0,0.0,218.7,218.7,FULL,r111_21,8
34,12,9,1,218.51,0.0,0.0,0.0,218.51,218.51,FULL,r111_21,8
34,0,12,1,209.65,0.0,0.0,0.0,209.65,209.65,FULL,r111_21,8
34,10,8,2,213.23,0.0,0.0,0.0,213.23,213.23,FULL,r111_21,8
34,12,6,3,222.04,0.0,0.0,0.0,222.04,222.04,FULL,r111_21,8
35,12,9,1,198.28,0.0,0.0,0.0,198.28,198.28,FULL,r111_21,8
35,0,8,2,222.78,0.0,0.0,0.0,222.78,222.78,FULL,r111_21,8
35,0,9,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
35,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
35,0,9,2,204.15,0.0,0.0,0.0,204.15,204.15,FULL,r111_21,8
35,0,9,1,228.78,0.0,0.0,0.0,228.78,228.78,FULL,r111_21,8
35,12,7,1,165.12,0.0,0.0,0.0,165.12,165.12,FULL,r111_21,8
35,10,8,1,224.36,0.0,0.0,0.0,224.36,224.36,FULL,r111_21,8
35,12,6,2,222.05,0.0,0.0,0.0,222.05,222.05,FULL,r111_21,8
35,10,11,0,198.23,0.0,0.0,0.0,198.23,198.23,FULL,r111_21,8
35,11,9,2,220.75,0.0,0.0,0.0,220.75,220.75,FULL,r111_21,8
35,0,7,1,222.26,0.0,0.0,0.0,222.26,222.26,FULL,r111_21,8
36,12,10,2,214.18,0.0,0.0,0.0,214.18,214.18,FULL,r111_21,8
36,0,6,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
36,0,9,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
36,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
36,0,9,2,204.15,0.0,0.0,0.0,204.15,204.15,FULL,r111_21,8
36,0,8,1,224.43,0.0,0.0,0.0,224.43,224.43,FULL,r111_21,8
36,12,8,1,192.6,0.0,0.0,0.0,192.6,192.6,FULL,r111_21,8
36,10,8,2,209.8,0.0,0.0,0.0,209.8,209.8,FULL,r111_21,8
36,12,7,2,222.56,0.0,0.0,0.0,222.56,222.56,FULL,r111_21,8
36,10,11,1,209.16,0.0,0.0,0.0,209.16,209.16,FULL,r111_21,8
36,11,9,2,220.75,0.0,0.0,0.0,220.75,220.75,FULL,r111_21,8
36,0,7,1,222.26,0.0,0.0,0.0,222.26,222.26,FULL,r111_21,8
37,12,10,2,214.18,0.0,0.0,0.0,214.18,214.18,FULL,r111_21,8
37,0,6,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
37,0,9,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
37,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
37,0,9,2,204.15,0.0,0.0,0.0,204.15,204.15,FULL,r111_21,8
37,0,8,1,224.43,0.0,0.0,0.0,224.43,224.43,FULL,r111_21,8
37,12,8,1,192.6,0.0,0.0,0.0,192.6,192.6,FULL,r111_21,8
37,10,8,2,209.8,0.0,0.0,0.0,209.8,209.8,FULL,r111_21,8
37,12,7,2,222.56,0.0,0.0,0.0,222.56,222.56,FULL,r111_21,8
37,10,11,1,209.16,0.0,0.0,0.0,209.16,209.16,FULL,r111_21,8
37,11,9,2,220.75,0.0,0.0,0.0,220.75,220.75,FULL,r111_21,8
37,0,7,1,222.26,0.0,0.0,0.0,222.26,222.26,FULL,r111_21,8
38,12,10,2,214.18,0.0,0.0,0.0,214.18,214.18,FULL,r111_21,8
38,0,6,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
38,0,9,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
38,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
38,0,8,1,224.43,0.0,0.0,0.0,224.43,224.43,FULL,r111_21,8
38,12,8,1,192.6,0.0,0.0,0.0,192.6,192.6,FULL,r111_21,8
38,10,8,1,209.8,0.0,0.0,0.0,209.8,209.8,FULL,r111_21,8
38,12,7,2,222.56,0.0,0.0,0.0,222.56,222.56,FULL,r111_21,8
38,10,11,0,198.23,0.0,0.0,0.0,198.23,198.23,FULL,r111_21,8
38,11,9,2,220.75,0.0,0.0,0.0,220.75,220.75,FULL,r111_21,8
38,0,7,1,222.26,0.0,0.0,0.0,222.26,222.26,FULL,r111_21,8
38,12,9,1,204.15,0.0,0.0,0.0,204.15,204.15,FULL,r111_21,8
39,12,10,3,216.92,0.0,0.0,0.0,216.92,216.92,FULL,r111_21,8
39,0,10,1,224.0,0.0,0.0,0.0,224.0,224.0,FULL,r111_21,8
39,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
39,0,9,2,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
39,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
39,0,8,2,210.75,0.0,0.0,0.0,210.75,210.75,FULL,r111_21,8
39,0,8,1,218.7,0.0,0.0,0.0,218.7,218.7,FULL,r111_21,8
39,12,9,1,218.51,0.0,0.0,0.0,218.51,218.51,FULL,r111_21,8
39,0,12,1,209.65,0.0,0.0,0.0,209.65,209.65,FULL,r111_21,8
39,10,8,1,209.93,0.0,0.0,0.0,209.93,209.93,FULL,r111_21,8
39,12,5,3,222.04,0.0,0.0,0.0,222.04,222.04,FULL,r111_21,8
39,0,6,1,186.41,0.0,0.0,0.0,186.41,186.41,FULL,r111_21,8
40,0,10,1,224.0,0.0,0.0,0.0,224.0,224.0,FULL,r111_21,8
40,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
40,0,8,1,167.28,0.0,0.0,0.0,167.28,167.28,FULL,r111_21,8
40,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
40,0,9,2,214.06,0.0,0.0,0.0,214.06,214.06,FULL,r111_21,8
40,0,9,2,228.78,0.0,0.0,0.0,228.78,228.78,FULL,r111_21,8
40,12,8,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
40,0,11,0,207.59,0.0,0.0,0.0,207.59,207.59,FULL,r111_21,8
40,10,9,1,222.02,0.0,0.0,0.0,222.02,222.02,FULL,r111_21,8
40,12,8,2,227.26,0.0,0.0,0.0,227.26,227.26,FULL,r111_21,8
40,0,7,0,211.7,0.0,0.0,0.0,211.7,211.7,FULL,r111_21,8
40,0,6,2,184.34,0.0,0.0,0.0,184.34,184.34,FULL,r111_21,8
41,0,10,1,224.0,0.0,0.0,0.0,224.0,224.0,FULL,r111_21,8
41,0,7,3,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
41,0,8,1,167.28,0.0,0.0,0.0,167.28,167.28,FULL,r111_21,8
41,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
41,0,9,2,214.06,0.0,0.0,0.0,214.06,214.06,FULL,r111_21,8
41,0,9,2,228.78,0.0,0.0,0.0,228.78,228.78,FULL,r111_21,8
41,12,8,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
41,0,11,0,207.59,0.0,0.0,0.0,207.59,207.59,FULL,r111_21,8
41,10,9,1,222.02,0.0,0.0,0.0,222.02,222.02,FULL,r111_21,8
41,12,8,2,227.26,0.0,0.0,0.0,227.26,227.26,FULL,r111_21,8
41,0,7,0,211.7,0.0,0.0,0.0,211.7,211.7,FULL,r111_21,8
41,0,6,2,184.34,0.0,0.0,0.0,184.34,184.34,FULL,r111_21,8
42,12,6,2,216.43,0.0,0.0,0.0,216.43,216.43,FULL,r111_21,8
42,14,9,2,228.98,0.0,0.0,0.0,228.98,228.98,FULL,r111_21,8
42,12,11,2,226.99,0.0,0.0,0.0,226.99,226.99,FULL,r111_21,8
42,0,9,2,224.65,0.0,0.0,0.0,224.65,224.65,FULL,r111_21,8
42,0,7,2,218.63,0.0,0.0,0.0,218.63,218.63,FULL,r111_21,8
42,13,7,2,225.23,0.0,0.0,0.0,225.23,225.23,FULL,r111_21,8
42,0,9,2,228.41,0.0,0.0,0.0,228.41,228.41,FULL,r111_21,8
42,12,8,2,220.41,0.0,0.0,0.0,220.41,220.41,FULL,r111_21,8
42,0,10,1,226.48,0.0,0.0,0.0,226.48,226.48,FULL,r111_21,8
42,0,8,2,216.46,0.0,0.0,0.0,216.46,216.46,FULL,r111_21,8
42,11,8,1,202.32,0.0,0.0,0.0,202.32,202.32,FULL,r111_21,8
42,12,8,1,193.73,0.0,0.0,0.0,193.73,193.73,FULL,r111_21,8
43,3,7,2,220.11,0.0,0.0,0.0,220.11,220.11,FULL,r111_21,8
43,12,8,4,225.4,0.0,0.0,0.0,225.4,225.4,FULL,r111_21,8
43,14,9,2,228.98,0.0,0.0,0.0,228.98,228.98,FULL,r111_21,8
43,12,11,2,228.41,0.0,0.0,0.0,228.41,228.41,FULL,r111_21,8
43,0,9,2,224.65,0.0,0.0,0.0,224.65,224.65,FULL,r111_21,8
43,0,7,5,227.37,0.0,0.0,0.0,227.37,227.37,FULL,r111_21,8
43,13,7,2,225.23,0.0,0.0,0.0,225.23,225.23,FULL,r111_21,8
43,0,9,2,227.22,0.0,0.0,0.0,227.22,227.22,FULL,r111_21,8
43,12,8,3,220.46,0.0,0.0,0.0,220.46,220.46,FULL,r111_21,8
43,0,10,1,229.31,0.0,0.0,0.0,229.31,229.31,FULL,r111_21,8
43,0,8,4,218.55,0.0,0.0,0.0,218.55,218.55,FULL,r111_21,8
43,11,7,6,223.67,0.0,0.0,0.0,223.67,223.67,FULL,r111_21,8
44,3,7,2,220.11,0.0,0.0,0.0,220.11,220.11,FULL,r111_21,8
44,12,8,4,225.4,0.0,0.0,0.0,225.4,225.4,FULL,r111_21,8
44,14,9,2,228.98,0.0,0.0,0.0,228.98,228.98,FULL,r111_21,8
44,12,11,2,228.41,0.0,0.0,0.0,228.41,228.41,FULL,r111_21,8
44,0,9,2,224.65,0.0,0.0,0.0,224.65,224.65,FULL,r111_21,8
44,0,7,5,227.37,0.0,0.0,0.0,227.37,227.37,FULL,r111_21,8
44,13,7,2,225.23,0.0,0.0,0.0,225.23,225.23,FULL,r111_21,8
44,0,9,2,227.22,0.0,0.0,0.0,227.22,227.22,FULL,r111_21,8
44,12,8,3,220.46,0.0,0.0,0.0,220.46,220.46,FULL,r111_21,8
44,0,10,1,229.31,0.0,0.0,0.0,229.31,229.31,FULL,r111_21,8
44,0,8,4,218.55,0.0,0.0,0.0,218.55,218.55,FULL,r111_21,8
44,11,7,6,223.67,0.0,0.0,0.0,223.67,223.67,FULL,r111_21,8
45,3,7,2,220.11,0.0,0.0,0.0,220.11,220.11,FULL,r111_21,8
45,12,8,4,225.4,0.0,0.0,0.0,225.4,225.4,FULL,r111_21,8
45,14,9,2,228.98,0.0,0.0,0.0,228.98,228.98,FULL,r111_21,8
45,12,11,2,228.41,0.0,0.0,0.0,228.41,228.41,FULL,r111_21,8
45,0,9,2,224.65,0.0,0.0,0.0,224.65,224.65,FULL,r111_21,8
45,0,7,5,227.37,0.0,0.0,0.0,227.37,227.37,FULL,r111_21,8
45,13,7,2,225.23,0.0,0.0,0.0,225.23,225.23,FULL,r111_21,8
45,0,9,2,227.22,0.0,0.0,0.0,227.22,227.22,FULL,r111_21,8
45,12,8,3,220.46,0.0,0.0,0.0,220.46,220.46,FULL,r111_21,8
45,0,10,1,229.31,0.0,0.0,0.0,229.31,229.31,FULL,r111_21,8
45,0,8,4,218.55,0.0,0.0,0.0,218.55,218.55,FULL,r111_21,8
45,11,7,6,223.67,0.0,0.0,0.0,223.67,223.67,FULL,r111_21,8
46,3,7,2,220.11,0.0,0.0,0.0,220.11,220.11,FULL,r111_21,8
46,12,8,4,225.4,0.0,0.0,0.0,225.4,225.4,FULL,r111_21,8
46,14,9,2,228.98,0.0,0.0,0.0,228.98,228.98,FULL,r111_21,8
46,12,11,2,228.41,0.0,0.0,0.0,228.41,228.41,FULL,r111_21,8
46,0,9,2,224.65,0.0,0.0,0.0,224.65,224.65,FULL,r111_21,8
46,0,7,5,227.37,0.0,0.0,0.0,227.37,227.37,FULL,r111_21,8
46,13,7,2,225.23,0.0,0.0,0.0,225.23,225.23,FULL,r111_21,8
46,0,9,2,227.22,0.0,0.0,0.0,227.22,227.22,FULL,r111_21,8
46,12,8,3,220.46,0.0,0.0,0.0,220.46,220.46,FULL,r111_21,8
46,0,10,1,229.31,0.0,0.0,0.0,229.31,229.31,FULL,r111_21,8
46,0,8,4,218.55,0.0,0.0,0.0,218.55,218.55,FULL,r111_21,8
46,11,7,6,223.67,0.0,0.0,0.0,223.67,223.67,FULL,r111_21,8
47,12,10,2,214.18,0.0,0.0,0.0,214.18,214.18,FULL,r111_21,8
47,0,6,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
47,0,9,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
47,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
47,0,10,2,204.16,0.0,0.0,0.0,204.16,204.16,FULL,r111_21,8
47,0,8,1,224.43,0.0,0.0,0.0,224.43,224.43,FULL,r111_21,8
47,12,8,1,192.6,0.0,0.0,0.0,192.6,192.6,FULL,r111_21,8
47,10,8,2,209.8,0.0,0.0,0.0,209.8,209.8,FULL,r111_21,8
47,12,7,2,222.56,0.0,0.0,0.0,222.56,222.56,FULL,r111_21,8
47,10,11,1,209.16,0.0,0.0,0.0,209.16,209.16,FULL,r111_21,8
47,11,9,2,220.75,0.0,0.0,0.0,220.75,220.75,FULL,r111_21,8
47,0,6,1,220.44,0.0,0.0,0.0,220.44,220.44,FULL,r111_21,8
48,3,7,2,217.79,0.0,0.0,0.0,217.79,217.79,FULL,r111_21,8
48,12,9,3,203.9,0.0,0.0,0.0,203.9,203.9,FULL,r111_21,8
48,0,9,1,212.68,0.0,0.0,0.0,212.68,212.68,FULL,r111_21,8
48,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
48,0,9,2,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
48,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
48,0,8,2,210.75,0.0,0.0,0.0,210.75,210.75,FULL,r111_21,8
48,0,8,1,218.7,0.0,0.0,0.0,218.7,218.7,FULL,r111_21,8
48,12,9,1,218.51,0.0,0.0,0.0,218.51,218.51,FULL,r111_21,8
48,0,12,1,209.65,0.0,0.0,0.0,209.65,209.65,FULL,r111_21,8
48,10,8,1,209.93,0.0,0.0,0.0,209.93,209.93,FULL,r111_21,8
48,12,6,3,222.04,0.0,0.0,0.0,222.04,222.04,FULL,r111_21,8
49,3,7,2,217.79,0.0,0.0,0.0,217.79,217.79,FULL,r111_21,8
49,12,9,3,203.9,0.0,0.0,0.0,203.9,203.9,FULL,r111_21,8
49,0,9,1,212.68,0.0,0.0,0.0,212.68,212.68,FULL,r111_21,8
49,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
49,0,9,2,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
49,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
49,0,8,2,210.75,0.0,0.0,0.0,210.75,210.75,FULL,r111_21,8
49,0,8,1,218.7,0.0,0.0,0.0,218.7,218.7,FULL,r111_21,8
49,12,9,1,218.51,0.0,0.0,0.0,218.51,218.51,FULL,r111_21,8
49,0,12,1,209.65,0.0,0.0,0.0,209.65,209.65,FULL,r111_21,8
49,10,8,1,209.93,0.0,0.0,0.0,209.93,209.93,FULL,r111_21,8
49,12,6,3,222.04,0.0,0.0,0.0,222.04,222.04,FULL,r111_21,8
50,3,6,2,200.69,0.0,0.0,0.0,200.69,200.69,FULL,r111_21,8
50,12,9,3,203.9,0.0,0.0,0.0,203.9,203.9,FULL,r111_21,8
50,0,10,1,224.0,0.0,0.0,0.0,224.0,224.0,FULL,r111_21,8
50,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
50,0,9,2,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
50,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
50,0,8,2,210.75,0.0,0.0,0.0,210.75,210.75,FULL,r111_21,8
50,0,8,1,218.7,0.0,0.0,0.0,218.7,218.7,FULL,r111_21,8
50,12,9,1,218.51,0.0,0.0,0.0,218.51,218.51,FULL,r111_21,8
50,0,12,1,209.65,0.0,0.0,0.0,209.65,209.65,FULL,r111_21,8
50,10,8,1,209.93,0.0,0.0,0.0,209.93,209.93,FULL,r111_21,8
50,12,6,3,222.04,0.0,0.0,0.0,222.04,222.04,FULL,r111_21,8
51,3,7,2,217.79,0.0,0.0,0.0,217.79,217.79,FULL,r111_21,8
51,12,9,3,203.9,0.0,0.0,0.0,203.9,203.9,FULL,r111_21,8
51,0,9,1,212.68,0.0,0.0,0.0,212.68,212.68,FULL,r111_21,8
51,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
51,0,9,2,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
51,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
51,0,8,2,210.75,0.0,0.0,0.0,210.75,210.75,FULL,r111_21,8
51,0,8,1,218.7,0.0,0.0,0.0,218.7,218.7,FULL,r111_21,8
51,12,9,1,218.51,0.0,0.0,0.0,218.51,218.51,FULL,r111_21,8
51,0,12,1,209.65,0.0,0.0,0.0,209.65,209.65,FULL,r111_21,8
51,10,8,1,209.93,0.0,0.0,0.0,209.93,209.93,FULL,r111_21,8
51,12,6,3,222.04,0.0,0.0,0.0,222.04,222.04,FULL,r111_21,8
52,12,10,2,214.18,0.0,0.0,0.0,214.18,214.18,FULL,r111_21,8
52,0,6,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
52,0,9,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
52,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
52,0,8,1,224.43,0.0,0.0,0.0,224.43,224.43,FULL,r111_21,8
52,12,8,1,192.6,0.0,0.0,0.0,192.6,192.6,FULL,r111_21,8
52,10,8,1,209.8,0.0,0.0,0.0,209.8,209.8,FULL,r111_21,8
52,12,7,3,222.56,0.0,0.0,0.0,222.56,222.56,FULL,r111_21,8
52,10,11,0,207.59,0.0,0.0,0.0,207.59,207.59,FULL,r111_21,8
52,11,9,2,214.06,0.0,0.0,0.0,214.06,214.06,FULL,r111_21,8
52,0,7,1,220.44,0.0,0.0,0.0,220.44,220.44,FULL,r111_21,8
52,12,9,1,189.61,0.0,0.0,0.0,189.61,189.61,FULL,r111_21,8
53,3,7,2,217.79,0.0,0.0,0.0,217.79,217.79,FULL,r111_21,8
53,12,9,3,203.9,0.0,0.0,0.0,203.9,203.9,FULL,r111_21,8
53,0,9,1,212.68,0.0,0.0,0.0,212.68,212.68,FULL,r111_21,8
53,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
53,0,9,2,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
53,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
53,0,8,2,210.75,0.0,0.0,0.0,210.75,210.75,FULL,r111_21,8
53,0,8,1,218.7,0.0,0.0,0.0,218.7,218.7,FULL,r111_21,8
53,12,9,1,218.51,0.0,0.0,0.0,218.51,218.51,FULL,r111_21,8
53,0,12,1,209.65,0.0,0.0,0.0,209.65,209.65,FULL,r111_21,8
53,10,8,1,209.93,0.0,0.0,0.0,209.93,209.93,FULL,r111_21,8
53,12,6,3,222.04,0.0,0.0,0.0,222.04,222.04,FULL,r111_21,8
54,3,7,2,217.79,0.0,0.0,0.0,217.79,217.79,FULL,r111_21,8
54,12,9,3,203.9,0.0,0.0,0.0,203.9,203.9,FULL,r111_21,8
54,0,9,1,212.68,0.0,0.0,0.0,212.68,212.68,FULL,r111_21,8
54,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
54,0,9,2,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
54,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
54,0,8,2,210.75,0.0,0.0,0.0,210.75,210.75,FULL,r111_21,8
54,0,8,1,218.7,0.0,0.0,0.0,218.7,218.7,FULL,r111_21,8
54,12,9,1,218.51,0.0,0.0,0.0,218.51,218.51,FULL,r111_21,8
54,0,12,1,209.65,0.0,0.0,0.0,209.65,209.65,FULL,r111_21,8
54,10,8,1,209.93,0.0,0.0,0.0,209.93,209.93,FULL,r111_21,8
54,12,6,3,222.04,0.0,0.0,0.0,222.04,222.04,FULL,r111_21,8
55,3,7,2,217.79,0.0,0.0,0.0,217.79,217.79,FULL,r111_21,8
55,12,9,3,203.9,0.0,0.0,0.0,203.9,203.9,FULL,r111_21,8
55,0,9,1,212.68,0.0,0.0,0.0,212.68,212.68,FULL,r111_21,8
55,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
55,0,9,2,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
55,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
55,0,8,2,210.75,0.0,0.0,0.0,210.75,210.75,FULL,r111_21,8
55,0,8,1,218.7,0.0,0.0,0.0,218.7,218.7,FULL,r111_21,8
55,12,9,1,218.51,0.0,0.0,0.0,218.51,218.51,FULL,r111_21,8
55,0,12,1,209.65,0.0,0.0,0.0,209.65,209.65,FULL,r111_21,8
55,10,8,1,209.93,0.0,0.0,0.0,209.93,209.93,FULL,r111_21,8
55,12,6,4,222.04,0.0,0.0,0.0,222.04,222.04,FULL,r111_21,8
56,0,10,1,224.0,0.0,0.0,0.0,224.0,224.0,FULL,r111_21,8
56,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
56,0,9,1,167.61,0.0,0.0,0.0,167.61,167.61,FULL,r111_21,8
56,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
56,0,9,2,214.06,0.0,0.0,0.0,214.06,214.06,FULL,r111_21,8
56,0,9,2,228.78,0.0,0.0,0.0,228.78,228.78,FULL,r111_21,8
56,12,7,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
56,0,11,0,207.59,0.0,0.0,0.0,207.59,207.59,FULL,r111_21,8
56,10,9,1,222.02,0.0,0.0,0.0,222.02,222.02,FULL,r111_21,8
56,12,8,2,227.26,0.0,0.0,0.0,227.26,227.26,FULL,r111_21,8
56,0,7,0,211.7,0.0,0.0,0.0,211.7,211.7,FULL,r111_21,8
56,0,6,1,184.34,0.0,0.0,0.0,184.34,184.34,FULL,r111_21,8
57,0,10,1,224.0,0.0,0.0,0.0,224.0,224.0,FULL,r111_21,8
57,0,7,2,211.66,0.0,0.0,0.0,211.66,211.66,FULL,r111_21,8
57,0,9,1,167.61,0.0,0.0,0.0,167.61,167.61,FULL,r111_21,8
57,12,8,1,202.66,0.0,0.0,0.0,202.66,202.66,FULL,r111_21,8
57,0,9,2,214.06,0.0,0.0,0.0,214.06,214.06,FULL,r111_21,8
57,0,9,2,228.78,0.0,0.0,0.0,228.78,228.78,FULL,r111_21,8
57,12,7,1,209.46,0.0,0.0,0.0,209.46,209.46,FULL,r111_21,8
57,0,11,0,207.59,0.0,0.0,0.0,207.59,207.59,FULL,r111_21,8
57,10,9,1,222.02,0.0,0.0,0.0,222.02,222.02,FULL,r111_21,8
57,12,8,2,227.26,0.0,0.0,0.0,227.26,227.26,FULL,r111_21,8
57,0,7,0,211.7,0.0,0.0,0.0,211.7,211.7,FULL,r111_21,8
57,0,6,2,184.34,0.0,0.0,0.0,184.34,184.34,FULL,r111_21,8
1,12,8,1,220.43,0.0,0.0,0.0,220.43,220.43,FULL,r112_21,6
1,0,12,1,219.41,0.0,0.0,0.0,219.41,219.41,FULL,r112_21,6
1,11,8,2,222.45,0.0,0.0,0.0,222.45,222.45,FULL,r112_21,6
1,0,9,2,213.29,0.0,0.0,0.0,213.29,213.29,FULL,r112_21,6
1,0,8,1,203.95,0.0,0.0,0.0,203.95,203.95,FULL,r112_21,6
1,12,10,1,200.37,0.0,0.0,0.0,200.37,200.37,FULL,r112_21,6
1,11,10,1,226.06,0.0,0.0,0.0,226.06,226.06,FULL,r112_21,6
1,10,10,2,204.33,0.0,0.0,0.0,204.33,204.33,FULL,r112_21,6
