Segment,OperatorName,Type,Weight,Score,UsageCount
17600,Adaptive Insertion,Repair,14.6324,460.0000,33
17600,Greedy Energy Insertion (Enhanced),Repair,14.1952,650.0000,45
17600,Smart Station Repair,Repair,15.3627,645.0000,42
17600,Regret-3 Repair (Smart Packing),Repair,14.9588,540.0000,36
17800,EnergyCriticalRemoval,Destroy,16.1475,665.0000,44
17800,Route Merging Destroy,Destroy,14.6878,390.0000,26
17800,TimeSlackDestroy,Destroy,14.7722,705.0000,47
17800,Random Removal,Destroy,14.6284,570.0000,38
17800,VehicleReductionAwareDestroy,Destroy,14.5131,655.0000,45
17800,ChargingAwareRouteBuilder,Repair,15.7388,660.0000,44
17800,Adaptive Insertion,Repair,14.5285,505.0000,35
17800,Greedy Energy Insertion (Enhanced),Repair,14.2326,515.0000,37
17800,Smart Station Repair,Repair,15.3619,560.0000,35
17800,Regret-3 Repair (Smart Packing),Repair,14.9650,745.0000,49
18000,EnergyCriticalRemoval,Destroy,15.9924,660.0000,44
18000,Route Merging Destroy,Destroy,14.7347,525.0000,36
18000,TimeSlackDestroy,Destroy,14.8064,730.0000,49
18000,Random Removal,Destroy,14.6841,615.0000,41
18000,VehicleReductionAwareDestroy,Destroy,14.5195,455.0000,30
18000,ChargingAwareRouteBuilder,Repair,15.6279,645.0000,43
18000,Adaptive Insertion,Repair,14.5135,630.0000,42
18000,Greedy Energy Insertion (Enhanced),Repair,14.1855,590.0000,42
18000,Smart Station Repair,Repair,15.4576,520.0000,33
18000,Regret-3 Repair (Smart Packing),Repair,15.0009,600.0000,40
18200,EnergyCriticalRemoval,Destroy,15.8435,715.0000,40
18200,Route Merging Destroy,Destroy,14.7120,510.0000,35
18200,TimeSlackDestroy,Destroy,14.8201,505.0000,34
18200,Random Removal,Destroy,14.7315,675.0000,45
18200,VehicleReductionAwareDestroy,Destroy,14.6165,615.0000,46
18200,ChargingAwareRouteBuilder,Repair,15.5337,700.0000,49
18200,Adaptive Insertion,Repair,14.5865,575.0000,39
18200,Greedy Energy Insertion (Enhanced),Repair,14.1648,535.0000,36
18200,Smart Station Repair,Repair,15.5026,615.0000,38
18200,Regret-3 Repair (Smart Packing),Repair,15.0007,595.0000,38
18400,EnergyCriticalRemoval,Destroy,16.1482,565.0000,36
18400,Route Merging Destroy,Destroy,14.6909,555.0000,37
18400,TimeSlackDestroy,Destroy,14.8251,690.0000,46
18400,Random Removal,Destroy,14.7718,540.0000,36
18400,VehicleReductionAwareDestroy,Destroy,14.4295,700.0000,45
18400,ChargingAwareRouteBuilder,Repair,15.3465,615.0000,40
18400,Adaptive Insertion,Repair,14.6100,605.0000,40
18400,Greedy Energy Insertion (Enhanced),Repair,14.2693,440.0000,31
18400,Smart Station Repair,Repair,15.6048,715.0000,44
18400,Regret-3 Repair (Smart Packing),Repair,15.0993,675.0000,45
